nickname,total_turns,first_five_turns_points,max_points_turn,min_points_turn,max_min_difference,winner,lexicon,initial_time_seconds,rating_mode,game_duration_seconds,time left minutes
Pauleta76,13,188,84,2,82,1,CSW21,900,RATED,622.9632511,4.617279148333334
Edemaro,12,111,72,-28,100,0,CSW21,1200,RATED,565.4867771,10.575220381666666
jaundiced,10,271,79,0,79,0,NWL20,1140,RATED,594.1520797999998,9.09746533666667
FHNA,16,52,42,4,38,0,CSW21,900,RATED,622.7519629,4.620800618333334
pandorable,14,48,68,6,62,0,CSW21,300,RATED,89.47834516,3.508694247333333
HastyBot,11,324,96,14,82,0,CSW21,1200,RATED,649.910521,9.168157983333334
HastyBot,14,120,82,0,82,0,CSW21,900,RATED,626.1040671000002,4.564932214999997
STEEBot,13,164,86,10,76,0,CSW21,1440,CASUAL,1008.32508,7.1945820000000005
BetterBot,14,81,74,8,66,1,NWL20,1200,RATED,300.6267939,14.989553435000001
Aranya_Bandusena,14,147,86,0,86,0,CSW21,1500,RATED,600.520505,14.991324916666667
SirLee,17,128,78,-78,156,0,CSW21,1800,RATED,1315.753798,8.070770033333334
BetterBot,15,106,90,0,90,0,NWL20,1200,RATED,596.665906,10.055568233333334
nykxis,13,90,42,11,31,0,CSW21,1200,RATED,617.0386069,9.716023218333333
STEEBot,13,170,80,2,78,0,CSW21,900,RATED,850.8672121,0.818879798333334
BB-8,14,93,38,10,28,0,ECWL,900,CASUAL,270.7928901,10.486785164999999
Zappa123,13,174,83,8,75,1,NWL20,1200,RATED,469.99227,12.166795500000001
HastyBot,12,145,73,12,61,1,CSW21,1200,RATED,427.993489,12.866775183333335
HastyBot,17,90,33,0,33,1,ECWL,900,CASUAL,194.867322,11.752211299999999
BetterBot,12,157,88,14,74,0,CSW21,3600,RATED,1110.935602,41.484406633333336
BetterBot,17,88,42,4,38,0,CSW21,900,CASUAL,316.8512959,9.719145068333335
HastyBot,11,191,71,18,53,1,CSW21,1440,RATED,884.2337549,9.262770751666666
rak1507,13,189,80,4,76,1,CSW21,600,RATED,231.206208,6.1465632
BetterBot,15,150,88,0,88,0,CSW21,300,RATED,73.74066401,3.770988933166667
NimuthuWitharana,12,126,87,6,81,0,CSW21,900,RATED,303.6364219,9.939392968333333
HastyBot,16,83,77,0,77,0,ECWL,900,CASUAL,257.4877019,10.708538301666666
HastyBot,14,162,59,7,52,1,ECWL,900,CASUAL,257.862977,10.702283716666667
Pranjal,11,65,32,0,32,0,CSW21,1200,RATED,1012.515312,3.1247448
ZeMing,14,205,84,-22,106,0,CSW21,1200,RATED,169.8246398,17.169589336666665
hannahbanana,13,183,62,2,60,0,NWL20,720,RATED,239.630208,8.0061632
verajoan,14,119,75,0,75,0,CSW21,1500,RATED,929.996758,9.500054033333333
WELCOME,15,162,78,-70,148,0,CSW21,1320,RATED,724.3233922000002,9.92794346333333
HastyBot,12,183,80,8,72,0,NWL20,1200,RATED,383.6771851,13.605380248333335
supriya,12,126,68,0,68,0,CSW21,1200,RATED,568.2533789,10.529110351666667
joelimus,12,167,74,2,72,0,CSW21,540,RATED,524.4235508,0.25960748666666594
RightBehindYou,15,96,110,6,104,1,CSW21,3600,CASUAL,2763.070217,13.948829716666667
Avinesh,15,87,78,-26,104,0,CSW21,900,CASUAL,274.312175,10.428130416666667
shcheah,12,125,74,5,69,0,CSW21,3600,RATED,1015.574876,43.073752066666664
gppa,14,150,77,9,68,0,NWL20,1200,RATED,657.06441,9.0489265
BetterBot,17,149,74,8,66,0,NWL20,900,CASUAL,533.7616398,6.10397267
BB-8,15,54,76,2,74,1,ECWL,900,CASUAL,169.672683,12.17212195
BetterBot,15,88,86,5,81,0,CSW21,300,RATED,184.5015349,1.9249744183333335
stevy,12,151,71,5,66,0,NWL20,1200,CASUAL,962.216866,3.963052233333334
BetterBot,16,71,77,5,72,0,CSW21,3600,CASUAL,357.825738,54.0362377
BetterBot,15,119,102,8,94,0,CSW21,1800,RATED,753.2742021,17.445429965000002
BB-8,14,94,70,4,66,0,ECWL,900,CASUAL,230.062531,11.165624483333334
Adhen,15,91,54,0,54,1,CSW21,1200,CASUAL,514.4190462,11.42634923
Has98,12,76,82,-10,92,0,CSW21,1440,RATED,1502.492471,-1.0415411833333337
BeautifulWaste,12,117,93,2,91,0,CSW21,900,RATED,220.052738,11.332454366666667
Eloquent,14,123,84,-20,104,1,CSW21,1200,CASUAL,1287.893407,-1.464890116666667
STEEBot,13,189,80,10,70,0,CSW21,720,RATED,225.295963,8.245067283333332
noahslat,12,120,72,-26,98,0,CSW21,600,CASUAL,109.828454,8.169525766666668
STEEBot,13,168,72,4,68,0,CSW21,1200,RATED,523.9415379,11.267641035
HastyBot,12,188,86,10,76,0,CSW21,900,RATED,492.6666589,6.788889018333333
STEEBot,12,224,75,17,58,0,NWL20,720,RATED,102.713665,10.288105583333333
hulkbuster,16,38,32,-17,49,0,CSW21,1200,RATED,162.692533,17.288457783333335
HastyBot,12,289,87,18,69,0,CSW21,1200,RATED,368.9213841,13.851310264999999
BB-8,14,105,78,0,78,0,ECWL,900,CASUAL,164.2994149,12.261676418333334
Olympicnaija,14,77,69,-33,102,0,CSW21,1200,RATED,1192.287374,0.12854376666666667
BB-8,16,90,72,5,67,1,ECWL,900,CASUAL,179.7085719,12.004857135
rp302,14,88,73,0,73,0,NWL20,900,RATED,587.28688,5.211885333333333
Matt_86,15,66,48,2,46,0,CSW21,3600,CASUAL,364.0418398,53.93263600333333
HastyBot,12,140,76,15,61,1,NWL20,3600,RATED,708.811168,48.18648053333333
hannahbanana,14,114,78,-60,138,0,NWL20,720,RATED,276.9385312,7.384357813333334
Numbat,12,231,98,11,87,1,CSW21,1200,RATED,284.0276752,15.266205413333333
BetterBot,15,132,79,5,74,0,CSW21,1200,RATED,455.297332,12.411711133333334
HastyBot,19,194,125,14,111,0,CSW21,3600,CASUAL,114.736011,58.08773315
BetterBot,13,131,54,14,40,0,CSW21,1200,CASUAL,376.471895,13.725468416666667
Goldenlamb,15,125,80,2,78,1,CSW21,1200,RATED,320.6646011,14.655589981666667
Laju,19,103,42,6,36,0,CSW21,1200,RATED,273.99377389999995,15.433437101666668
BetterBot,13,95,83,0,83,0,CSW21,900,RATED,433.38434910000007,7.776927514999999
hulkbuster,16,139,81,-6,87,0,CSW21,1200,RATED,217.7621901,16.370630165
BetterBot,13,79,78,4,74,1,CSW21,3600,RATED,539.7368782000002,51.00438536333333
BetterBot,13,188,74,4,70,0,CSW21,300,RATED,142.1385331,2.6310244483333336
HastyBot,14,104,44,8,36,1,ECWL,900,CASUAL,217.8734291,11.368776181666666
apintrix,14,92,42,10,32,0,NWL20,1200,RATED,220.6703811,16.322160315
BetterBot,14,83,89,0,89,1,CSW21,1200,RATED,555.9145379,10.734757701666666
HastyBot,14,94,70,6,64,0,ECWL,900,CASUAL,232.9516799,11.117472001666666
STEEBot,15,150,77,2,75,0,CSW21,300,RATED,195.723645,1.73793925
Sib_Mk,17,109,39,-36,75,0,CSW21,540,RATED,315.2701981,3.745496698333333
BetterBot,19,7,86,-1,87,0,CSW21,1200,RATED,443.1589949,12.614016751666668
Willeford,18,51,54,0,54,1,NWL20,1200,RATED,460.771842,12.320469300000001
STEEBot,14,156,76,10,66,0,NWL20,720,RATED,194.9336219,8.751106301666669
STEEBot,14,107,71,0,71,0,CSW21,1080,RATED,390.947691,11.48420515
PrimordialOne,11,169,93,21,72,1,CSW21,1200,RATED,543.6216991,10.939638348333334
pandorable,18,106,66,2,64,0,CSW21,300,RATED,206.644738,1.5559210333333335
hannahbanana,15,210,107,-61,168,0,NWL20,720,RATED,321.880681,6.635321983333333
STEEBot,14,175,72,0,72,0,NWL20,600,RATED,219.0268099,6.349553168333333
BB-8,15,85,46,8,38,0,ECWL,900,CASUAL,250.9420218,10.81763297
HastyBot,12,214,90,4,86,0,CSW21,420,RATED,409.3316,0.177806666666667
BetterBot,15,163,83,14,69,0,CSW21,900,RATED,423.92062310000006,7.9346562816666655
HastyBot,16,104,81,0,81,1,ECWL,900,CASUAL,313.801265,9.769978916666666
Banman1,12,171,80,12,68,1,NWL20,1200,RATED,311.9470201000001,14.80088299833333
pandorable,14,117,63,5,58,0,CSW21,300,RATED,135.3382661,2.7443622316666665
Banman1,13,115,79,0,79,0,NWL20,1200,RATED,428.294291,12.861761816666668
xinjiechin,14,60,34,5,29,0,CSW21,1200,RATED,514.27775,11.428704166666668
STEEBot,10,278,89,26,63,0,CSW21,1200,RATED,276.441577,15.392640383333333
Gtowngrad,16,85,36,8,28,0,NWL20,1020,RATED,462.78971,9.286838166666666
kar2008,14,115,80,0,80,0,NWL20,1200,RATED,804.2229691000001,6.596283848333331
STEEBot,11,191,77,9,68,0,NWL20,1500,RATED,577.052361,15.38246065
STEEBot,14,155,78,7,71,0,NWL20,300,RATED,366.180881,-1.1030146833333334
PureleyX,12,134,37,8,29,0,NWL20,1320,RATED,1077.667649,4.038872516666667
Onwords,13,154,82,7,75,0,NWL20,3000,CASUAL,2227.82858,12.86952366666667
STEEBot,14,104,80,2,78,0,CSW21,1200,RATED,592.1669359,10.130551068333334
Puttapong,12,186,77,10,67,1,CSW21,1200,CASUAL,518.4646671,11.358922215
BB-8,13,119,38,9,29,0,ECWL,900,CASUAL,236.1573961,11.064043398333332
BetterBot,20,40,40,0,40,1,NWL20,1500,RATED,1043.963077,7.600615383333332
LIMEUJIE,15,96,39,0,39,0,CSW21,900,RATED,131.0266571,12.816222381666668
BetterBot,15,161,71,12,59,0,CSW21,840,RATED,267.75908990000005,9.537348501666665
HastyBot,13,103,42,14,28,1,ECWL,900,CASUAL,185.3181419,11.911364301666667
STEEBot,11,171,75,16,59,0,NWL20,720,RATED,94.39154196,10.426807634
pandorable,12,172,63,10,53,0,CSW21,300,RATED,116.3486199,3.0608563349999995
BetterBot,15,104,64,8,56,1,NWL20,1200,RATED,732.4914851,7.791808581666667
Naqib123,12,158,87,2,85,0,CSW21,900,CASUAL,268.8981309,10.518364485
BetterBot,14,86,70,2,68,0,CSW21,780,RATED,340.193759,7.330104016666667
Anita,13,163,86,5,81,0,NWL20,1200,RATED,310.9653051,14.817244915
HastyBot,12,84,76,6,70,1,ECWL,900,CASUAL,177.99024419999995,12.033495929999999
STEEBot,13,131,74,6,68,1,CSW21,1200,RATED,696.1228602000001,8.397952329999999
HastyBot,14,266,176,12,164,0,NWL20,360,RATED,245.284004,1.9119332666666664
STEEBot,15,196,80,0,80,0,CSW21,60,RATED,119.2812619,-0.9880210316666668
deathstar,12,100,80,10,70,0,NWL20,1200,RATED,240.7476699,15.987538835
Rexington,13,126,75,4,71,0,CSW21,1200,RATED,661.8966281,8.968389531666666
STEEBot,15,107,80,4,76,0,NWL20,1200,RATED,380.861676,13.6523054
BetterBot,18,68,80,0,80,1,CSW21,1500,RATED,1266.333718,3.8944380333333317
RobbinSteif,15,72,39,0,39,0,NWL20,1320,RATED,683.1549759,10.614083735000001
STEEBot,13,92,71,4,67,1,CSW21,1200,RATED,1001.13529,3.3144118333333323
Vishy56789,15,77,65,0,65,0,NWL20,1200,RATED,378.9220378,13.684632703333333
STEEBot,12,174,72,17,55,1,CSW21,900,RATED,318.826025,9.686232916666665
markisa,16,49,30,-22,52,0,CSW21,900,RATED,618.709007,4.688183216666666
BetterBot,13,87,33,12,21,1,CSW21,1200,RATED,774.0509191000001,7.099151348333332
thraoph,13,92,86,4,82,0,CSW21,1200,RATED,167.327903,17.211201616666667
STEEBot,16,76,78,0,78,1,CSW21,1200,RATED,532.3305199,11.127824668333334
HastyBot,16,74,30,4,26,1,ECWL,900,CASUAL,246.5764549,10.890392418333333
STEEBot,15,86,86,2,84,0,CSW21,1200,RATED,464.751884,12.254135266666667
marcmyword,17,65,77,0,77,1,NWL20,1200,CASUAL,940.2770419,4.328715968333333
HastyBot,13,115,100,2,98,0,NWL20,1200,RATED,317.306016,14.7115664
Bungle,14,66,72,2,70,0,CSW21,3600,RATED,1275.763492,38.737275133333334
Marlon,11,206,104,6,98,0,CSW21,1200,RATED,685.7724258999998,8.570459568333337
BetterBot,14,88,79,8,71,1,CSW21,1200,RATED,537.2282190000002,11.046196349999997
xinjiechin,18,113,60,-18,78,0,CSW21,1200,RATED,871.6318098999999,5.472803168333335
HastyBot,10,219,88,17,71,0,CSW21,120,RATED,114.677665,0.08870558333333325
jaundiced,14,134,82,4,78,0,NWL20,1140,RATED,505.6965969,10.571723385
STEEBot,15,155,82,6,76,0,NWL20,1200,RATED,403.393326,13.2767779
HastyBot,13,128,89,6,83,0,ECWL,900,CASUAL,238.81163,11.019806166666665
BetterBot,14,198,74,10,64,0,CSW21,600,RATED,610.653496,-0.17755826666666696
HastyBot,13,147,94,2,92,0,CSW21,180,RATED,140.058795,0.66568675
rcg,13,73,90,4,86,1,NWL20,300,CASUAL,156.171279,2.39714535
HastyBot,15,137,74,0,74,0,NWL20,1200,RATED,313.4186261000001,14.776356231666664
BetterBot,16,58,48,2,46,0,CSW21,300,RATED,111.149647,3.147505883333333
STEEBot,14,83,78,0,78,1,NWL20,1200,RATED,431.983321,12.800277983333334
Gtowngrad,17,84,68,0,68,0,NWL20,1020,RATED,705.5759652,5.240400579999999
Priya1,13,82,92,2,90,0,CSW21,1260,RATED,401.6628039,14.305619935000001
BetterBot,12,159,83,0,83,1,CSW21,1200,RATED,313.7804129,14.770326451666667
STEEBot,12,161,84,16,68,0,CSW21,1200,RATED,424.0072551,12.933212414999998
BetterBot,14,97,89,7,82,0,CSW21,900,RATED,962.44892,-1.040815333333334
BetterBot,15,55,76,4,72,1,CSW21,1200,RATED,687.5174329,8.541376118333334
Alyaa_Hana,12,55,47,8,39,0,CSW21,900,RATED,568.7035789,5.521607018333333
HastyBot,12,96,39,11,28,1,ECWL,1440,RATED,130.89326210000002,21.81844563166667
gppa,15,99,65,0,65,0,NWL20,1200,RATED,847.1449279999998,5.880917866666669
STEEBot,14,160,76,14,62,0,CSW21,60,RATED,103.4915509,-0.7248591816666665
BB-8,19,1,85,-4,89,1,ECWL,900,CASUAL,314.1864321000001,9.763559464999998
muffin_with_tentacle,13,158,80,0,80,1,CSW21,3600,CASUAL,586.7931092,50.22011484666667
BetterBot,16,173,89,0,89,0,CSW21,1200,RATED,489.093585,11.84844025
HastyBot,16,70,46,4,42,1,NWL20,1200,RATED,823.0195769999998,6.283007050000004
Rexington,14,113,96,0,96,1,CSW21,1200,RATED,488.7240641,11.854598931666665
BetterBot,13,178,74,8,66,0,CSW21,1200,RATED,1176.177981,0.39703364999999924
BetterBot,14,98,70,4,66,1,CSW21,900,RATED,349.692446,9.171792566666666
josh,15,140,73,0,73,0,NWL20,1200,RATED,494.461431,11.75897615
HastyBot,12,100,64,2,62,1,CSW21,1200,RATED,487.0903409,11.881827651666667
HastyBot,11,216,82,20,62,1,CSW21,1200,RATED,557.839802,10.702669966666667
STEEBot,16,90,82,0,82,0,NWL20,1200,CASUAL,222.5398791,16.291002015
HastyBot,17,111,75,0,75,1,ECWL,900,CASUAL,283.6102788,10.27316202
HastyBot,15,117,74,0,74,1,ECWL,900,CASUAL,230.563571,11.157273816666667
davidavid,15,146,76,9,67,1,CSW21,900,RATED,460.341414,7.3276431
STEEBot,15,102,76,8,68,0,NWL20,1200,RATED,336.04049110000005,14.399325148333332
HastyBot,14,133,72,8,64,0,NWL20,1200,RATED,246.5664442,15.890559263333333
BetterBot,14,82,93,2,91,1,NWL20,1200,RATED,374.1732929,13.763778451666667
Avinesh,14,86,32,0,32,0,CSW21,1200,CASUAL,427.51591680000007,12.87473472
STEEBot,14,135,35,11,24,0,NWL20,1200,RATED,691.2410741,8.479315431666667
Gtowngrad,15,144,80,0,80,0,NWL20,1020,RATED,721.977705,4.96703825
BetterBot,15,63,42,2,40,1,CSW21,1800,RATED,294.6560001,25.089066665
Lorenzo,14,155,61,8,53,0,CSW21,840,RATED,524.2778401,5.2620359983333325
BetterBot,17,75,72,4,68,1,NWL20,3300,RATED,482.96701910000013,46.950549681666665
BetterBot,14,96,75,5,70,0,CSW21,300,RATED,135.7827721,2.7369537983333334
STEEBot,13,115,66,6,60,1,NWL20,480,RATED,227.475353,4.208744116666667
JimB,12,194,95,10,85,1,NWL20,1200,RATED,348.0754421000001,14.198742631666665
ruby43,13,101,106,8,98,0,NWL20,1200,CASUAL,297.4267919,15.042886801666667
BetterBot,17,67,86,4,82,0,CSW21,900,CASUAL,533.551826,6.1074695666666665
STEEBot,15,96,46,6,40,0,NWL20,1080,RATED,576.6379039,8.389368268333333
Lydker,16,80,48,8,40,1,NWL20,1500,RATED,958.255765,9.029070583333333
HastyBot,13,173,79,2,77,0,CSW21,900,RATED,511.7134919,6.471441801666667
STEEBot,15,63,74,0,74,1,NWL20,720,RATED,150.3165891,9.494723515
BetterBot,12,101,76,0,76,0,CSW21,900,CASUAL,306.449959,9.892500683333333
BetterBot,13,136,71,0,71,0,CSW21,3300,RATED,490.6027341,46.823287765
STEEBot,14,99,64,9,55,1,CSW21,1200,RATED,958.7752101,4.020413165
rodchris71,12,163,49,10,39,0,CSW21,900,RATED,384.889226,8.585179566666666
BB-8,13,117,69,5,64,0,ECWL,900,CASUAL,138.76695990000002,12.687217334999998
davidavid,12,160,63,10,53,0,CSW21,900,RATED,279.74406600000003,10.3375989
jodel,18,0,42,0,42,0,CSW21,1200,RATED,1017.653667,3.0391055499999995
HastyBot,12,136,76,18,58,0,NWL20,1200,RATED,599.342855,10.010952416666667
HastyBot,11,237,80,7,73,0,CSW21,3600,CASUAL,476.69689010000013,52.05505183166667
HastyBot,17,108,93,0,93,0,ECWL,900,CASUAL,248.602586,10.856623566666666
HastyBot,11,234,84,21,63,1,CSW21,180,RATED,159.70350980000003,0.3382748366666661
Eloquent,13,180,70,7,63,0,CSW21,1200,CASUAL,354.03027389999994,14.099495435000001
stevy,18,143,83,0,83,0,NWL20,1200,CASUAL,1149.248093,0.8458651166666679
Eloquent,14,212,80,4,76,1,CSW21,1200,CASUAL,247.3303201,15.877827998333334
BetterBot,15,50,88,4,84,0,CSW21,1200,RATED,254.8862729,15.751895451666666
hannahbanana,13,89,77,8,69,0,NWL20,720,RATED,124.847506,9.919208233333334
Uzams,16,53,82,-70,152,0,CSW21,1200,RATED,798.326082,6.694565299999999
BetterBot,15,131,83,4,79,0,NWL20,1320,RATED,1105.050614,3.582489766666667
STEEBot,12,160,70,0,70,1,CSW21,1200,RATED,301.3951089,14.976748185
Lydker,13,176,89,0,89,1,NWL20,1500,RATED,502.1517539,16.630804101666666
STEEBot,15,109,80,8,72,0,CSW21,1200,RATED,968.2082231,3.863196281666666
BlueThor,11,177,86,12,74,0,CSW21,2400,RATED,833.2387631,26.112687281666663
jellybeanshake,16,78,39,0,39,0,NWL20,1440,CASUAL,904.649585,8.922506916666666
Modupe,13,191,89,11,78,1,CSW21,900,RATED,345.62429,9.239595166666668
stevy,14,106,75,0,75,0,NWL20,1200,CASUAL,846.0171721,5.899713798333333
HastyBot,16,38,78,2,76,1,ECWL,900,CASUAL,195.861177,11.73564705
STEEBot,15,213,94,14,80,0,CSW21,900,RATED,333.8688579,9.435519035
STEEBot,13,102,92,0,92,0,NWL20,1200,RATED,326.822125,14.552964583333333
LeChamp21,14,109,71,15,56,0,CSW21,840,RATED,529.7619951,5.170633414999999
SQUID,12,81,46,9,37,0,CSW21,1200,CASUAL,395.4134688,13.409775520000002
atay8,11,193,80,12,68,1,CSW21,1200,RATED,481.8873858,11.968543570000001
STEEBot,12,231,80,7,73,0,CSW21,1200,RATED,368.3307579,13.861154035
DoubleJay,12,185,76,11,65,1,NWL20,900,RATED,577.418987,5.376350216666666
sbush,12,199,68,12,56,0,NWL20,1200,RATED,783.4982789,6.9416953516666675
BetterBot,18,81,80,0,80,0,CSW21,1200,RATED,515.4295909,11.409506818333334
HastyBot,15,61,48,6,42,1,ECWL,900,CASUAL,305.468853,9.90885245
HastyBot,14,180,83,4,79,0,NWL20,1200,RATED,550.5366421,10.824389298333333
royster,11,263,92,18,74,1,NWL20,1500,RATED,574.235064,15.4294156
STEEBot,14,198,68,4,64,0,CSW21,60,RATED,112.43533899999998,-0.8739223166666664
BetterBot,11,164,53,16,37,0,NWL20,1800,RATED,483.121136,21.947981066666667
STEEBot,12,206,74,13,61,0,CSW21,600,RATED,394.726366,3.4212272333333336
hellacia,14,97,94,4,90,0,NWL20,1200,CASUAL,343.21542789999995,14.279742868333335
BetterBot,18,170,86,8,78,0,CSW21,900,CASUAL,254.4122171,10.759796381666666
BetterBot,14,100,74,4,70,1,CSW21,900,RATED,724.5574341,2.924042765
plunder1,11,139,68,2,66,0,NWL20,300,RATED,212.2929668,1.4617838866666668
HastyBot,15,119,75,5,70,1,ECWL,900,CASUAL,161.1639118,12.313934803333332
STEEBot,15,80,74,2,72,1,CSW21,1200,RATED,579.297559,10.345040683333334
HastyBot,11,197,117,0,117,1,ECWL,900,CASUAL,249.6162748,10.839728753333333
Torquayfan2303,12,132,95,13,82,1,CSW21,1200,RATED,328.8440769,14.519265385
STEEBot,12,185,86,19,67,0,CSW21,1200,RATED,873.4796901000002,5.442005164999997
BetterBot,13,138,70,10,60,0,CSW21,300,RATED,182.1832879,1.9636118683333332
BB-8,12,163,68,16,52,1,ECWL,900,CASUAL,213.9402239,11.434329601666667
BetterBot,13,143,64,3,61,1,NWL20,1500,RATED,1099.508348,6.674860866666665
BetterBot,16,102,83,2,81,0,CSW21,1200,CASUAL,604.2339761,9.929433731666668
HivinD,12,259,78,0,78,1,CSW21,900,RATED,290.57619710000006,10.157063381666665
STEEBot,13,189,73,6,67,0,CSW21,1200,RATED,318.3920541,14.693465765000001
STEEBot,13,173,70,0,70,0,CSW21,900,CASUAL,410.96711610000006,8.150548064999999
BetterBot,13,145,78,11,67,0,CSW21,900,RATED,344.066726,9.265554566666667
STEEBot,14,243,91,15,76,0,CSW21,600,RATED,241.05534100000003,5.982410983333334
Drchadra,14,87,36,0,36,0,CSW21,660,RATED,665.5025489,-0.09170914833333275
marvin,15,38,99,-10,109,0,CSW21,60,RATED,117.3988039,-0.9566467316666667
Esan,13,129,85,2,83,0,CSW21,1200,RATED,778.7590621,7.020682298333332
hulkbuster,12,89,57,12,45,0,CSW21,1200,RATED,531.2167699,11.146387168333332
strataji,16,58,88,0,88,1,ECWL,2400,RATED,190.544697,36.824255050000005
HastyBot,16,134,78,0,78,0,ECWL,900,CASUAL,235.905355,11.068244083333333
Kovert,13,89,82,9,73,1,NWL20,1800,RATED,903.932224,14.934462933333332
Vinesh,10,165,84,2,82,0,CSW21,1200,RATED,592.7914208999998,10.120142985000003
BetterBot,12,202,87,11,76,0,CSW21,1500,RATED,203.4880939,21.608531768333332
BetterBot,14,159,108,11,97,0,CSW21,300,RATED,78.78043294,3.6869927843333334
strataji,14,201,76,10,66,1,NWL20,240,RATED,104.686506,2.2552249
Anita,14,87,76,0,76,0,NWL20,1200,RATED,372.6175921,13.789706798333333
BetterBot,14,143,61,10,51,0,NWL20,1500,RATED,1061.370222,7.3104963
gppa,14,75,76,3,73,0,NWL20,1200,RATED,630.2008638,9.49665227
STEEBot,15,139,74,0,74,0,CSW21,1200,CASUAL,500.8445311,11.652591148333332
gumshoe2,13,196,94,9,85,1,CSW21,1200,RATED,603.4792928999998,9.942011785000004
HastyBot,13,120,92,8,84,0,NWL20,1200,RATED,378.2531421,13.695780965
STEEBot,15,87,82,0,82,0,CSW21,1200,CASUAL,480.39803,11.993366166666666
STEEBot,16,83,81,4,77,0,NWL20,1200,CASUAL,820.731653,6.321139116666666
STEEBot,15,101,69,2,67,0,CSW21,1200,RATED,383.603827,13.606602883333332
HastyBot,11,232,83,15,68,0,ECWL,900,CASUAL,282.0670350000001,10.298882749999999
hulkbuster,20,44,74,-32,106,0,CSW21,1200,CASUAL,228.11999390000003,16.198000101666665
HastyBot,14,107,99,8,91,0,NWL20,1200,CASUAL,344.0974,14.265043333333333
BetterBot,15,168,70,0,70,0,NWL20,1200,RATED,813.8089650000002,6.436517249999997
YB87,11,56,36,-10,46,0,CSW21,900,CASUAL,963.1498539,-1.0524975650000006
STEEBot,13,117,59,12,47,0,NWL20,720,RATED,238.2560029,8.029066618333333
STEEBot,13,138,72,7,65,0,NWL20,720,RATED,154.792352,9.420127466666667
BB-8,13,113,73,0,73,0,ECWL,900,CASUAL,284.41835,10.259694166666668
Goldenlamb,11,244,94,0,94,1,CSW21,1200,RATED,348.523205,14.191279916666668
hulkbuster,15,144,77,-72,149,0,CSW21,1200,RATED,330.900213,14.48499645
madatom,12,151,83,13,70,1,CSW21,1320,RATED,1032.568937,4.790517716666667
BetterBot,15,75,74,5,69,1,NWL20,300,CASUAL,309.845731,-0.1640955166666667
BetterBot,14,187,88,2,86,0,CSW21,300,RATED,136.5849721,2.7235837983333337
BetterBot,15,93,71,8,63,0,CSW21,900,RATED,638.9201529000002,4.351330784999997
HastyBot,14,113,64,5,59,0,NWL20,1200,RATED,205.3314769,16.577808718333333
BetterBot,15,138,76,11,65,0,CSW21,1200,RATED,1091.268913,1.8121847833333316
Vinesh,14,103,34,8,26,0,CSW21,1200,RATED,1019.879443,3.0020092833333325
BetterBot,13,134,70,10,60,1,CSW21,1200,CASUAL,277.73216010000004,15.371130664999999
HastyBot,16,84,80,2,78,0,ECWL,900,CASUAL,173.1338251,12.114436248333334
Eloquent,13,197,80,10,70,1,CSW21,1200,CASUAL,215.953459,16.400775683333332
HastyBot,10,385,212,29,183,0,CSW21,900,CASUAL,924.8192918,-0.4136548633333329
HastyBot,12,178,83,10,73,1,CSW21,1200,RATED,353.3685129,14.110524784999999
HastyBot,11,206,76,21,55,0,CSW21,3600,CASUAL,211.85606600000003,56.46906556666667
